2 3 7 9 10	5
3 7 9 10	5
1 4 7 9 10	5
1 6 8 9 10	5
1 3 4 6 7 9 10	5
2 3 5 8	5
3 7 9	5
5 8 10	5
2 4 6 8 9	5
1 2 5 6 7 10	5
1 4 5 7 10	5
2 4 7 9	5
1 3 5 7 9	5
2 4 5 6 7 10	5
2 3 6 8 9	5
1 8 9 10	4
2 6 7 8 9 10	4
2 7 9 10	4
1 5 8	4
2 8 9 10	4
2 7 8 10	4
3 4 6 7 9 10	4
2 4 5 6 7 8 10	4
1 2 3 5 6 7 10	4
2	4
1 4 6 7 9	4
3 6 7	4
1 2 3 8 10	4
2 3 7 8 10	4
2 4 7 8 9 10	4
2 3 4 10	4
1 3 4 10	4
3 5 8 9	4
2 3 5 7 9	4
1 2 3 6 8 9	4
1 2 4 6 8	4
5 6 8	4
4 9	4
4 8	4
1 4 6 8	4
1 4 7	4
2 3 4 6 7 8 10	4
4 7 9	4
1 2 5 7 9	4
3 5 7 8 10	4
1 2 3 4 8 9 10	4
1 3 4 5 8 10	4
1 2 3 6 7 9 10	4
3 4 5 9	3
1 5 6 7 8 10	3
3 5 6 9	3
3 5 6 8	3
3 5 6 7	3
1 3 5 6 8 9 10	3
1 4 5 9	3
1 2 6 7 9	3
1 10	3
2 4 9	3
1 2 4 5 6 9 10	3
4 5 7 8 10	3
2 3 5 8 9 10	3
1 2 4 5 7 10	3
2 3 4 6 8	3
2 3 4 6 9	3
1 3 4 5 6 7 10	3
4 5 6 7 8 10	3
4 5 8 9 10	3
1 2 4 5 6 8 10	3
2 4 5 9	3
2 5 6 7 9	3
2 5 8 9	3
2 3 5 7 8 10	3
2 4 6 7 8 9 10	3
1 2 6 7 8 9 10	3
3 4 5 7 10	3
6 9	3
2 5 7	3
3 4 5 7 9	3
2 5 6 7 8 10	3
1 2 3 5 8	3
2 5 7 9 10	3
4 5 6 8	3
2 3 7	3
1 4 7 8 9 10	3
4 5 6 9 10	3
5 10	3
6 7 9 10	3
1 2 4 5 10	3
2 5 6 9	3
2 3 7 9	3
2 3 4 6 7 9 10	3
3 5 7 9 10	3
3 4 5 8 10	3
2 4 5 6 8 9 10	3
1 2 5 6 9 10	3
3 4 5 8	2
2 4	2
2 7	2
2 3 4 6 7 9	2
4 8 9	2
2 4 8 9	2
1 2 3 5 7 8 10	2
1 3 4 5 6 7 8 10	2
1 3 5 6 9	2
1 5 6	2
3 4 5 6 9 10	2
1 2 3 6 9	2
1 2 3 6 8	2
1 2 4 7 9 10	2
2 3 4 7	2
1 2 6 7 8	2
3 4 6 7 8 9 10	2
4 7 9 10	2
1 6 7	2
1 3 5 6 7 8 10	2
6 7 8 9 10	2
2 3 4 5 9	2
2 4 5	2
2 3 5 9 10	2
2 3 4 8	2
1 2 3 4 6 9 10	2
1 2 5 7 8 9	2
1 4 6 8 9	2
1 2 3 4 5 6 8 10	2
3 8	2
3 5	2
2 4 5 6 9 10	2
1 5 6 9	2
1 2 4 5 9	2
2 3 4 5 7 10	2
1 2 6	2
1 2 3 4 6 7 10	2
3 4 5 8 9 10	2
1 5 9 10	2
2 3 4 7 9 10	2
7 8 10	2
4 5 8	2
2 3 5 6 7 9 10	2
2 4 5 9 10	2
3 4 6 8 9	2
1 2 4 6 7 9	2
1 5 6 8 9 10	2
1 3 5 6 8 9	2
3 4 5 6 7 9	2
4 7 8 9 10	2
1 3 5 8 9 10	2
3 6 7 8 9	2
1 2 5 7 8 10	2
4 7	2
4 6	2
3 4 7 8 10	2
1 3 5 7 8 9 10	2
1 4 9	2
1 3 4 6 8	2
2 6 7	2
5 9 10	2
2 3 8	2
1 3 4 5 7	2
1 3 4 5 7 8 10	2
1 2 4 6 7 9 10	2
1 3 4 5 6 9 10	2
3 4 5 9 10	2
1 3 5 6 7 9 10	2
1 3 4 5 6 8 10	2
4 6 7 8 9	2
1 3 6	2
3 4 5 7 8 9 10	2
1 2 5 6 7	2
6 7	2
2 3 4 5 6 8 10	2
1 2 5 7	2
1 2 5 8	2
1 2 3 4 5 6 10	2
1 3 4 5 9 10	2
1 5 6 9 10	2
1 4 5 6 8	2
1 2 3 8 9 10	2
1 4 8 9	2
3 4 5 6	1
4 5 7 9	1
4 5 7 8	1
2 5	1
1 3 4 6 7 8	1
2 3 5 6 9	1
2 3 6 7 8 9 10	1
1 3 4 6 8 9	1
5 6 7 8 10	1
1 3 5 6 8	1
1 5 6 7 9	1
5 7 8	1
2 3 6 7 8 9	1
1 3 5 7 8 9	1
1 2 4 5 7 8 10	1
1 3 6 7	1
1 5 7	1
1 3 8 9	1
5 8	1
5 7	1
1 2 3 4 5 8 10	1
1 2 6 8	1
2 3 4 6	1
1 2 6 7	1
2 4 6 7 8	1
6	1
1 2 5 6 9	1
1 2 5 6 8	1
3 5 7	1
1 3 9 10	1
3 5 6 7 8 10	1
2 4 5 7 8 9 10	1
4 6 7 8 9 10	1
1	1
1 7 8 10	1
4 5 6 7 8	1
4 9 10	1
1 2 3 4 5 6 9 10	1
1 3 5 8 9	1
1 6 8 9	1
3 8 9 10	1
3 4 8 9	1
2 4 5 6 8	1
3 4 7 8 9 10	1
1 2 3 10	1
1 2 10	1
1 2 4 8 9	1
3 9	1
1 2 5 6 7 9	1
1 3 4 9 10	1
2 3 4 5 6 9	1
3 4 6 8	1
2 4 6 7 8 9	1
1 2 3 6 7 8 9 10	1
7	1
2 4 5 8	1
1 5 7 9 10	1
2 5 6 8 9 10	1
5 6 9 10	1
2 3 5 7	1
1 2 4 5 8	1
1 2 3 5 6 9	1
1 2 3 5 6 7	1
2 5 6 8 9	1
1 2 5	1
1 2 7 8 10	1
1 4 6 7 8	1
1 2 3 5 7	1
1 2 7 9 10	1
1 3 4 7 9 10	1
2 5 8 9 10	1
1 2 3 5 9	1
2 3 9 10	1
1 3 5 6 7 8 9 10	1
1 3 4 8	1
1 7 9	1
1 7 8	1
4 5 6 7 9 10	1
4 5 7	1
1 5 8 9 10	1
1 2 3 4 5 10	1
2 3 4 7 8	1
1 2 4 8	1
2 3 6 7	1
1 2 3 4 5 6 8 9	1
1 2 3 4 6 9	1
3 4 5 7 8	1
2 3 4 5 9 10	1
1 3 6 7 8 9 10	1
1 2 3 4 5 6 8 9 10	1
1 2 3 4 7 8 10	1
1 4 6	1
1 2 5 6 7 8 10	1
1 2 4 5 6 8 9 10	1
1 2 5 9 10	1
1 5 7 9	1
1 3 4 5 6 8 9 10	1
3 4 5 7 9 10	1
1 8 9	1
1 5 7 8 10	1
3 4 6 7 8 9	1
3 5 6 7 8	1
1 2 4 5	1
3 4 6 7 9	1
3 4 6 7 8	1
1 2 5 8 9 10	1
1 4 6 7 8 9 10	1
2 4 5 7 8 9	1
1 5 6 8 9	1
3 4 5 6 7 8	1
2 5 7 8	1
1 3 9	1
1 3 7	1
1 3	1
1 4	1
1 5	1
1 2 3 4 6 7	1
1 2 3 6 7 8	1
1 2 3 6 7 9	1
3 6 7 8	1
2 3 4 7 9	1
1 2 3 9	1
1 2 5 7 9 10	1
1 2 6 8 9	1
4 5 6 9	1
3 4 5 6 8 9 10	1
2 3 8 9 10	1
2 3 4 6 7 8 9 10	1
1 5 6 7 10	1
1 2 3 4 7 10	1
9	1
1 2 4 6 7	1
1 2 3 5 7 8	1
1 2 3 7 9 10	1
1 2 5 7 8 9 10	1
3 4 5 6 7 8 9	1
1 2 3 7 8 10	1
1 2 4 5 8 9 10	1
1 3 5 7 9 10	1
4	1
4 5 7 9 10	1
1 4 6 7	1
1 6 7 8 9 10	1
1 3 7 8	1
1 4 5 7 8 10	1
3 5 7 8 9 10	1
1 3 4 5 9	1
2 3 5 6 8 9 10	1
2 5 6 8	1
2 5 6 7 8 9 10	1
1 3 4 5 7 9 10	1
1 3 4 6 7 8 9	1
1 4 5 6 9	1
2 3 4 5 6 8 9 10	1
2 3 4 5 7 9 10	1
1 4 5 6 8 9 10	1
2 3 7 8	1
3 4 5 6 7	1
3 4 7	1
1 2 5 7 8	1
2 6 7 8 9	1
1 2 4 7 8 9 10	1
1 3 5	1
2 5 7 8 9 10	1
2 4 5 6 7 8	1
1 2 3 5 6 9 10	1
6 7 8	1
2 3 4 5 6 9 10	1
1 2 3 4 6 8 9 10	1
1 3 6 7 8 9	1
4 6 7	1
2 3 5 8 9	1
1 3 8 9 10	1
5 6 8 9	1
7 10	1
3 4 5 7 8 10	1
1 2 5 8 9	1
1 2 3 5 6 7 9	1
1 6 7 8	1
1 2 4 5 7 8 9	1
1 2 3 4 6 7 8 10	1
1 4 5 6 7 8 10	1
4 5 9 10	1
1 2 4 7 8	1
5 7 8 9 10	1
